tsaEligible,damagedStateAbbreviation,residenceType,grossIncome,repairAmount,destroyed,waterLevel
1,PR,House/Duplex,13064.0,,0,0.0
1,PR,Townhouse,1272.0,,0,0.0
0,TX,House/Duplex,15000.0,1042.4,0,0.0
0,FL,Apartment,40000.0,,0,
0,FL,House/Duplex,,,0,
1,FL,House/Duplex,63000.0,,0,
0,LA,House/Duplex,,,0,
0,TX,House/Duplex,,,0,
1,PR,House/Duplex,2388.0,1303.92,0,0.0
1,PR,House/Duplex,8000.0,,0,
0,FL,House/Duplex,25000.0,,0,0.0
0,FL,House/Duplex,45000.0,,0,0.0
1,PR,Apartment,11064.0,,0,0.0
1,FL,House/Duplex,80000.0,,0,
0,LA,House/Duplex,25580.0,,0,0.0
0,FL,House/Duplex,14000.0,,0,
0,LA,House/Duplex,31000.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
0,FL,House/Duplex,40000.0,,0,
1,FL,Apartment,,,0,
1,FL,Other,,,0,
0,TX,Apartment,,,0,
0,FL,House/Duplex,47000.0,,0,0.0
0,LA,House/Duplex,3000.0,,0,
0,FL,House/Duplex,43000.0,,0,0.0
0,FL,House/Duplex,40684.0,,0,0.0
0,LA,House/Duplex,125000.0,,0,
0,FL,Apartment,1500.0,,0,0.0
1,PR,House/Duplex,16872.0,,0,0.0
0,NC,Mobile Home,20000.0,,0,20.0
0,FL,Apartment,15000.0,,0,
1,PR,Apartment,,,0,
1,FL,Apartment,24000.0,,0,
1,TX,House/Duplex,68000.0,16567.89,0,18.0
0,TX,House/Duplex,59000.0,,0,
0,FL,House/Duplex,77200.0,,0,0.0
0,FL,House/Duplex,13055.0,,0,0.0
0,FL,House/Duplex,103000.0,,0,
1,FL,House/Duplex,,,0,1.0
0,TX,Townhouse,34000.0,,0,
0,FL,House/Duplex,38000.0,,0,
1,PR,House/Duplex,18000.0,,0,0.0
0,FL,Condo,,,0,0.0
1,PR,House/Duplex,48000.0,,0,0.0
1,FL,Apartment,2250.0,,0,0.0
1,PR,House/Duplex,2988.0,,0,6.0
1,PR,House/Duplex,19500.0,2480.0,0,0.0
0,FL,House/Duplex,26000.0,,0,
1,FL,Other,,,0,
0,FL,House/Duplex,80000.0,,0,
1,PR,House/Duplex,12000.0,2300.03,0,0.0
1,FL,Apartment,65000.0,,0,0.0
0,TX,Apartment,45000.0,,0,0.0
0,TX,House/Duplex,51000.0,,0,
1,PR,House/Duplex,36000.0,32220.0,0,0.0
0,FL,Mobile Home,66000.0,,0,0.0
1,FL,Apartment,16000.0,,0,0.0
1,PR,House/Duplex,,,0,0.0
0,FL,Apartment,53000.0,,0,
0,TX,House/Duplex,1400.0,,0,0.0
1,FL,Apartment,110090.0,,0,
0,LA,Apartment,,,0,
1,PR,House/Duplex,,,0,0.0
0,TX,House/Duplex,,,0,0.0
1,PR,House/Duplex,10400.0,4128.98,0,0.0
0,LA,House/Duplex,40000.0,,0,
0,FL,House/Duplex,15000.0,,0,0.0
0,LA,House/Duplex,2200.0,,0,0.0
0,FL,House/Duplex,40000.0,,0,0.0
0,FL,House/Duplex,147145.0,,0,0.0
1,FL,Mobile Home,21504.0,,0,0.0
0,LA,Apartment,,,0,
0,TX,House/Duplex,86000.0,,0,
0,FL,House/Duplex,1500.0,,0,0.0
0,FL,House/Duplex,28000.0,,0,
0,LA,Mobile Home,,5286.67,0,0.0
0,LA,House/Duplex,,,0,
1,PR,House/Duplex,45000.0,,0,0.0
1,FL,Townhouse,,,0,0.0
0,FL,House/Duplex,54000.0,,0,
1,FL,Apartment,37000.0,,0,
0,LA,House/Duplex,150000.0,,0,
1,PR,House/Duplex,6504.0,,0,0.0
1,PR,Townhouse,5988.0,,0,
0,TX,House/Duplex,19000.0,,0,0.0
0,FL,House/Duplex,36137.0,,0,0.0
1,FL,Apartment,77400.0,,0,
1,PR,House/Duplex,10800.0,,0,0.0
0,LA,House/Duplex,182580.0,,0,
0,FL,Other,4500.0,,0,0.0
1,FL,Townhouse,13392.0,,0,
0,FL,House/Duplex,32000.0,,0,
1,PR,Other,17000.0,,0,
0,FL,House/Duplex,27360.0,,0,
1,PR,House/Duplex,5088.0,,0,0.0
0,FL,House/Duplex,9264.0,,0,
0,FL,House/Duplex,63000.0,,0,
0,TX,House/Duplex,,,0,0.0
0,FL,Townhouse,27250.0,,0,0.0
0,TX,Apartment,36060.0,,0,
0,NC,House/Duplex,42000.0,,0,0.0
0,FL,House/Duplex,14200.0,,0,
0,LA,Apartment,40000.0,,0,2.0
0,FL,Other,52500.0,,0,
0,TX,House/Duplex,10000.0,,0,0.0
0,FL,House/Duplex,45000.0,,0,
0,TX,Apartment,,,0,
0,FL,House/Duplex,160000.0,,0,
0,TX,House/Duplex,50000.0,12509.4,0,6.0
0,LA,Apartment,8000.0,,0,0.0
1,TX,House/Duplex,50000.0,25404.58,0,26.0
0,TX,Other,26304.0,,0,0.0
0,PR,House/Duplex,,,0,0.0
0,TX,House/Duplex,200000.0,,0,
0,FL,Townhouse,28000.0,,0,
0,NC,Mobile Home,14000.0,,0,4.0
1,FL,House/Duplex,,,0,
0,LA,House/Duplex,80000.0,,0,
1,FL,House/Duplex,30000.0,,0,
0,TX,Mobile Home,72000.0,,0,
1,PR,House/Duplex,24336.0,,0,0.0
0,LA,House/Duplex,20000.0,,0,
0,TX,House/Duplex,55000.0,,0,
0,FL,Apartment,7200.0,,0,
0,FL,Townhouse,16200.0,,0,
0,FL,Mobile Home,31000.0,,0,0.0
0,LA,Mobile Home,8500.0,,0,
0,TX,Apartment,,,0,0.0
1,TX,House/Duplex,350000.0,,0,22.0
0,FL,Apartment,64000.0,,0,
1,TX,House/Duplex,70000.0,,0,38.0
0,FL,House/Duplex,65000.0,,0,
1,FL,House/Duplex,29000.0,,0,0.0
1,PR,House/Duplex,1594560.0,,0,
1,FL,House/Duplex,30080.0,,0,0.0
1,PR,House/Duplex,18000.0,,0,0.0
0,FL,House/Duplex,33000.0,,0,
1,PR,Townhouse,8400.0,,0,0.0
0,LA,Apartment,12000.0,,0,0.0
0,LA,Mobile Home,,,0,0.0
1,PR,House/Duplex,,,0,
0,FL,Apartment,26136.0,,0,0.0
1,PR,Townhouse,63000.0,,0,
1,LA,House/Duplex,25000.0,,0,8.0
0,FL,Mobile Home,10404.0,,0,0.0
0,TX,Apartment,1300.0,,0,0.0
0,NC,House/Duplex,22500.0,2343.08,0,0.0
1,FL,Apartment,57000.0,,0,
1,FL,Apartment,9600.0,,0,0.0
1,PR,House/Duplex,11052.0,,0,0.0
0,FL,House/Duplex,28000.0,,0,0.0
0,LA,House/Duplex,24000.0,,0,0.0
0,FL,House/Duplex,60000.0,,0,
0,TX,House/Duplex,,,0,0.0
1,TX,House/Duplex,,,0,
1,LA,House/Duplex,48000.0,,0,
1,FL,Townhouse,,,0,
0,TX,House/Duplex,43764.0,714.44,0,4.0
0,LA,Apartment,12000.0,,0,0.0
0,FL,Apartment,15000.0,,0,
1,PR,House/Duplex,4800.0,,0,0.0
1,FL,House/Duplex,,,0,0.0
0,FL,House/Duplex,,,0,
0,TX,House/Duplex,11000.0,,0,
1,TX,Apartment,10800.0,,0,0.0
0,LA,Mobile Home,25200.0,,0,
0,TX,House/Duplex,85000.0,,0,
0,FL,Condo,140500.0,,0,
0,FL,Mobile Home,,,0,
1,TX,House/Duplex,,,0,16.0
0,NC,Apartment,47000.0,,0,
0,PR,House/Duplex,21564.0,,0,0.0
1,PR,House/Duplex,34000.0,,0,0.0
1,PR,House/Duplex,25800.0,2850.53,0,0.0
0,FL,House/Duplex,70000.0,,0,0.0
1,FL,Apartment,20000.0,,0,
0,TX,House/Duplex,21500.0,,0,
1,TX,House/Duplex,75000.0,,0,0.0
0,NC,House/Duplex,9900.0,,0,0.0
0,FL,House/Duplex,12192.0,,0,0.0
1,PR,House/Duplex,5388.0,2173.24,0,0.0
1,PR,House/Duplex,16800.0,,0,0.0
0,FL,House/Duplex,26000.0,,0,0.0
0,FL,House/Duplex,18200.0,,0,0.0
0,TX,House/Duplex,33600.0,,0,0.0
0,FL,Apartment,7200.0,,0,0.0
0,FL,House/Duplex,,,0,
0,TX,Other,16800.0,,0,
1,FL,Apartment,399840.0,,0,
0,TX,House/Duplex,,,0,
1,PR,Townhouse,,,0,0.0
0,LA,Apartment,20000.0,,0,
1,FL,Condo,60000.0,,0,0.0
0,TX,House/Duplex,0.0,,0,0.0
1,TX,House/Duplex,5000.0,,0,0.0
0,FL,House/Duplex,77604.0,,0,
1,PR,Apartment,,,0,
0,LA,House/Duplex,35000.0,,0,0.0
0,TX,House/Duplex,15000.0,,0,
1,PR,House/Duplex,,,0,0.0
0,FL,Mobile Home,,,0,
1,TX,House/Duplex,9000.0,,0,0.0
1,PR,House/Duplex,17207.0,,0,0.0
1,PR,Apartment,1400.0,,0,
1,FL,Condo,50000.0,,0,
0,LA,Mobile Home,12480.0,,0,
0,TX,Apartment,23000.0,,0,0.0
0,FL,Mobile Home,8400.0,,0,
0,TX,Apartment,10000.0,,0,0.0
0,TX,House/Duplex,60000.0,,0,
1,FL,Other,3587.0,,0,0.0
1,FL,House/Duplex,,,0,
0,TX,Apartment,,,0,0.0
0,LA,House/Duplex,139000.0,,0,6.0
0,FL,House/Duplex,,,0,
0,LA,Mobile Home,2349.0,,0,0.0
1,PR,House/Duplex,,,0,0.0
0,FL,House/Duplex,200000.0,,0,
0,TX,House/Duplex,22600.0,,0,
1,TX,Apartment,19000.0,,0,2.0
0,LA,Other,14000.0,,0,
1,PR,House/Duplex,,,0,0.0
1,PR,House/Duplex,26000.0,,0,0.0
0,FL,House/Duplex,,,0,0.0
1,LA,House/Duplex,27000.0,,0,0.0
0,FL,Apartment,36000.0,,0,
0,FL,House/Duplex,,,0,
1,TX,Mobile Home,10320.0,6971.11,0,0.0
1,PR,House/Duplex,27576.0,,0,0.0
0,LA,Apartment,32000.0,,0,
1,FL,Apartment,12000.0,,0,0.0
1,LA,House/Duplex,,,0,0.0
1,FL,House/Duplex,0.0,,0,
0,FL,House/Duplex,58000.0,,0,
1,PR,Apartment,,,0,
0,TX,House/Duplex,4800.0,,0,
1,TX,House/Duplex,32016.0,,0,0.0
0,FL,House/Duplex,32058.0,,0,
1,FL,House/Duplex,,,0,0.0
1,TX,House/Duplex,34000.0,,0,12.0
0,FL,Mobile Home,17000.0,,0,0.0
1,FL,Townhouse,18000.0,,0,0.0
0,FL,House/Duplex,27000.0,,0,
0,FL,House/Duplex,,,0,
1,PR,House/Duplex,1973.0,,0,0.0
0,FL,House/Duplex,125000.0,,0,
0,FL,House/Duplex,1000000.0,,0,53.0
1,LA,House/Duplex,25000.0,,0,0.0
1,PR,House/Duplex,15200.0,,0,0.0
0,TX,House/Duplex,,,0,
0,FL,House/Duplex,62000.0,,0,
0,FL,House/Duplex,,,0,0.0
1,PR,Other,51000.0,,0,
0,TX,Apartment,70761.0,,0,
1,PR,House/Duplex,20400.0,,0,0.0
0,PR,House/Duplex,4000.0,,0,0.0
0,LA,Apartment,2500.0,,0,0.0
0,FL,House/Duplex,6000.0,,0,
1,FL,House/Duplex,6000.0,,0,
1,FL,Apartment,5000.0,,0,5.0
0,FL,House/Duplex,13000.0,,0,0.0
0,FL,House/Duplex,,,0,
0,LA,House/Duplex,38000.0,,0,0.0
0,FL,House/Duplex,30000.0,,0,0.0
0,LA,House/Duplex,174485.0,,0,
0,FL,Apartment,8820.0,,0,0.0
0,FL,Other,18000.0,,0,
1,PR,Condo,0.0,,0,0.0
1,PR,House/Duplex,,,0,0.0
1,FL,Apartment,20000.0,,0,
0,LA,House/Duplex,22000.0,,0,0.0
0,FL,House/Duplex,18000.0,,0,
0,FL,Apartment,52000.0,,0,0.0
0,TX,Apartment,12300.0,,0,
1,PR,House/Duplex,72562.0,,0,
1,FL,House/Duplex,100000.0,,0,
1,TX,House/Duplex,87500.0,,0,0.0
0,FL,House/Duplex,14400.0,,0,0.0
0,LA,House/Duplex,34992.0,1500.0,0,0.0
1,FL,Apartment,12000.0,,0,0.0
0,FL,House/Duplex,117796.0,,0,
0,LA,House/Duplex,79000.0,,0,0.0
1,PR,House/Duplex,92000.0,,0,0.0
0,TX,Apartment,,,0,
1,TX,House/Duplex,40000.0,130.59,0,13.0
0,FL,House/Duplex,,,0,0.0
0,FL,House/Duplex,50000.0,,0,
1,FL,Townhouse,30000.0,,0,
0,FL,Other,5000.0,,0,
0,TX,Mobile Home,80000.0,,0,
0,LA,House/Duplex,17000.0,,0,0.0
1,LA,House/Duplex,,,0,0.0
0,LA,House/Duplex,45000.0,,0,
0,FL,Apartment,35360.0,,0,0.0
1,PR,House/Duplex,25000.0,1906.17,0,0.0
1,PR,House/Duplex,,,0,
0,FL,House/Duplex,,,0,0.0
0,TX,House/Duplex,30000.0,,0,
0,TX,Other,0.0,,0,
0,TX,House/Duplex,78285.0,,0,0.0
1,PR,Apartment,,,0,0.0
1,PR,House/Duplex,131132.0,,0,0.0
1,LA,Townhouse,49000.0,,0,0.0
0,FL,House/Duplex,54000.0,,0,0.0
1,FL,Condo,12000.0,,0,
0,FL,Mobile Home,38000.0,,0,0.0
0,FL,Other,,,0,
0,LA,House/Duplex,70000.0,,0,
0,FL,House/Duplex,12000.0,,0,0.0
1,PR,Apartment,9072.0,,0,0.0
1,FL,House/Duplex,33000.0,,0,
0,TX,Apartment,9528.0,,0,0.0
1,LA,House/Duplex,,,0,0.0
1,PR,Apartment,8338.0,,0,0.0
0,LA,House/Duplex,38000.0,,0,0.0
0,FL,House/Duplex,140000.0,,0,
0,FL,House/Duplex,,,0,
0,LA,Apartment,,,0,
0,TX,House/Duplex,87000.0,,0,
0,FL,House/Duplex,25000.0,,0,
0,LA,Apartment,,,0,0.0
0,FL,House/Duplex,,,0,0.0
1,FL,House/Duplex,27396.0,,0,0.0
0,LA,House/Duplex,,,0,0.0
1,LA,Apartment,27000.0,,0,0.0
0,FL,House/Duplex,1400.0,,0,0.0
1,FL,House/Duplex,30000.0,,0,0.0
1,PR,Other,2100.0,,0,0.0
0,TX,Apartment,6000.0,,0,0.0
0,LA,Military Housing,24504.0,,0,
0,FL,Apartment,45000.0,,0,
1,PR,House/Duplex,30000.0,,0,
0,FL,House/Duplex,32100.0,,0,
0,FL,Townhouse,6000.0,,0,
0,FL,House/Duplex,1900.0,,0,
0,TX,Mobile Home,,,0,0.0
0,TX,Apartment,24672.0,,0,
1,FL,Condo,42000.0,,0,
0,TX,House/Duplex,45000.0,,0,0.0
0,TX,Apartment,24000.0,,0,
0,TX,House/Duplex,175000.0,,0,
1,FL,Apartment,21000.0,,0,0.0
1,PR,House/Duplex,3780.0,,0,0.0
1,FL,Military Housing,69972.0,,0,0.0
1,LA,House/Duplex,60000.0,,0,0.0
1,TX,Apartment,13000.0,,0,
0,FL,Apartment,14000.0,,0,
0,TX,Other,40000.0,,0,
0,FL,Townhouse,,,0,0.0
1,PR,House/Duplex,4920.0,,0,0.0
1,FL,House/Duplex,67500.0,,0,
1,FL,House/Duplex,,,0,0.0
0,LA,Townhouse,1600.0,,0,0.0
0,FL,House/Duplex,27600.0,,0,0.0
1,PR,Townhouse,,,0,
1,TX,Apartment,80000.0,,0,
0,LA,Apartment,,,0,0.0
0,FL,House/Duplex,12000.0,,0,0.0
0,FL,House/Duplex,13665.0,,0,0.0
1,PR,House/Duplex,,2821.78,0,0.0
0,FL,Condo,34000.0,,0,0.0
1,FL,House/Duplex,32000.0,,0,
0,LA,House/Duplex,,,0,
1,FL,Apartment,20000.0,,0,0.0
1,PR,House/Duplex,6336.0,,0,0.0
1,LA,House/Duplex,52000.0,,0,0.0
0,FL,Apartment,30000.0,,0,
0,NC,House/Duplex,35000.0,,0,6.0
0,LA,Apartment,83000.0,,0,
0,FL,Mobile Home,52000.0,,0,
0,FL,House/Duplex,40000.0,,0,
0,TX,House/Duplex,31468.0,,0,
0,FL,House/Duplex,45000.0,,0,
0,FL,House/Duplex,30000.0,,0,
0,TX,House/Duplex,0.0,,0,
0,LA,House/Duplex,12000.0,,0,
0,FL,House/Duplex,85000.0,,0,
1,TX,House/Duplex,87500.0,,0,0.0
1,PR,House/Duplex,1680.0,,0,0.0
0,FL,Apartment,,,0,
1,TX,Apartment,3400.0,,0,31.0
1,FL,House/Duplex,10000.0,,0,0.0
1,PR,Other,0.0,,0,
0,TX,House/Duplex,19000.0,,0,0.0
0,LA,House/Duplex,12500.0,6244.06,0,0.0
0,PR,House/Duplex,11376.0,,0,0.0
0,LA,Apartment,21000.0,,0,
1,FL,Apartment,36261.0,,0,
1,LA,House/Duplex,,,0,0.0
0,TX,House/Duplex,,,0,9.0
0,TX,House/Duplex,87000.0,,0,
0,FL,House/Duplex,36000.0,,0,
0,FL,House/Duplex,17000.0,,0,
0,TX,House/Duplex,28000.0,3523.02,0,0.0
1,TX,House/Duplex,22000.0,,0,0.0
0,FL,Apartment,31000.0,,0,
1,FL,House/Duplex,48000.0,,0,
0,FL,House/Duplex,75000.0,,0,
0,TX,Townhouse,,,0,
1,TX,Apartment,,,0,0.0
1,PR,Apartment,3600.0,,0,0.0
1,FL,House/Duplex,,,0,
1,FL,House/Duplex,40000.0,,0,0.0
0,LA,Mobile Home,27000.0,,0,0.0
0,FL,House/Duplex,95000.0,,0,
0,TX,Apartment,,,0,
1,PR,House/Duplex,17196.0,,0,0.0
0,PR,Other,6000.0,,0,
0,PR,House/Duplex,2592.0,,0,0.0
0,FL,Travel Trailer,10000.0,,0,0.0
0,FL,House/Duplex,160000.0,,0,
0,LA,Apartment,18000.0,,0,0.0
0,TX,House/Duplex,40000.0,,0,
0,LA,House/Duplex,165000.0,,0,
0,TX,Apartment,20800.0,,0,0.0
0,LA,House/Duplex,50000.0,,0,
0,FL,House/Duplex,30000.0,,0,
1,FL,Apartment,21000.0,,0,0.0
1,FL,House/Duplex,,,0,
0,NC,Apartment,14400.0,,0,
1,FL,Apartment,16364.0,,0,1.0
0,TX,House/Duplex,23000.0,3523.02,0,0.0
0,FL,House/Duplex,23000.0,,0,0.0
0,FL,House/Duplex,25000.0,,0,
1,PR,House/Duplex,,,0,0.0
0,FL,Mobile Home,8820.0,,0,
1,TX,House/Duplex,77400.0,,0,6.0
0,FL,Apartment,15000.0,,0,0.0
0,LA,Mobile Home,53000.0,,0,0.0
1,PR,House/Duplex,1680.0,,0,0.0
0,LA,Apartment,7800.0,,0,
0,FL,Mobile Home,,,0,
1,FL,Other,75000.0,,0,
0,FL,Other,,,0,
0,LA,Mobile Home,54000.0,,0,0.0
0,NC,House/Duplex,64000.0,,0,
0,FL,House/Duplex,165000.0,,0,
0,TX,Mobile Home,150000.0,,0,0.0
1,TX,House/Duplex,,,0,30.0
0,FL,House/Duplex,29243.0,,0,
0,FL,Apartment,15000.0,,0,0.0
0,FL,Apartment,,,0,0.0
0,FL,Apartment,70000.0,,0,
0,LA,House/Duplex,64500.0,,0,0.0
0,FL,House/Duplex,141488.0,,0,
0,FL,Apartment,1800.0,,0,
0,FL,House/Duplex,,,0,
1,PR,House/Duplex,,,0,0.0
1,LA,Apartment,37000.0,,0,0.0
0,TX,House/Duplex,55000.0,,0,5.0
0,TX,Apartment,29000.0,,0,0.0
1,PR,House/Duplex,6168.0,,0,0.0
1,PR,House/Duplex,7000.0,,0,0.0
1,TX,House/Duplex,78000.0,,0,
1,TX,House/Duplex,76000.0,,0,
0,LA,House/Duplex,85000.0,,0,
0,FL,Other,,,0,
1,FL,House/Duplex,31200.0,,0,0.0
1,FL,Apartment,18000.0,,0,0.0
1,FL,House/Duplex,92000.0,,0,
1,FL,House/Duplex,,,0,
0,TX,Apartment,35000.0,,0,
0,TX,House/Duplex,45000.0,,0,
0,FL,House/Duplex,25000.0,,0,
1,PR,Townhouse,50570.0,,0,
1,FL,House/Duplex,1500.0,,0,0.0
1,FL,House/Duplex,78000.0,,0,
0,TX,Mobile Home,,,0,
0,FL,House/Duplex,38000.0,,0,
0,FL,House/Duplex,24000.0,,0,0.0
0,FL,House/Duplex,2000.0,,0,0.0
0,FL,Condo,40000.0,,0,0.0
0,TX,Apartment,57000.0,,0,
1,FL,House/Duplex,26520.0,,0,0.0
0,FL,Apartment,8760.0,,0,
0,FL,House/Duplex,65700.0,,0,
0,FL,Apartment,23000.0,,0,
0,FL,House/Duplex,89358.0,,0,
0,LA,Apartment,22000.0,,0,0.0
1,FL,Apartment,,,0,0.0
0,FL,Apartment,21432.0,,0,0.0
0,TX,Apartment,1800.0,,0,0.0
1,TX,House/Duplex,34000.0,13398.23,0,5.0
0,LA,Mobile Home,36000.0,14762.08,0,0.0
0,LA,Other,,,0,
0,TX,House/Duplex,55264.0,,0,
1,FL,House/Duplex,,,0,
0,NC,House/Duplex,35000.0,,0,0.0
0,TX,House/Duplex,,,0,0.0
0,NC,House/Duplex,14300.0,,0,6.0
0,FL,House/Duplex,35000.0,,0,0.0
1,FL,Condo,34000.0,,0,
0,TX,House/Duplex,62500.0,,0,
1,PR,House/Duplex,43000.0,598.75,0,0.0
0,FL,House/Duplex,23000.0,,0,
0,TX,Apartment,24000.0,,0,0.0
0,LA,Apartment,64000.0,,0,
0,LA,House/Duplex,,,0,0.0
0,LA,House/Duplex,75000.0,,0,
1,FL,House/Duplex,28000.0,,0,
1,FL,Townhouse,65000.0,,0,
0,FL,House/Duplex,60000.0,,0,
0,FL,House/Duplex,17000.0,,0,0.0
1,FL,Apartment,,,0,
0,TX,Apartment,9600.0,,0,0.0
1,TX,House/Duplex,99000.0,,0,48.0
1,PR,House/Duplex,3540.0,,0,0.0
0,TX,House/Duplex,13500.0,,0,
1,PR,House/Duplex,20000.0,,0,
0,TX,House/Duplex,10824.0,,0,
0,LA,House/Duplex,,,0,
1,TX,Apartment,27600.0,,0,
0,FL,House/Duplex,139000.0,,0,
0,LA,Mobile Home,49000.0,,0,
0,FL,Apartment,54028.0,,0,
0,TX,Apartment,1211.0,,0,0.0
0,FL,House/Duplex,90000.0,,0,
1,PR,Townhouse,2500.0,,0,
0,LA,House/Duplex,197600.0,,0,
1,PR,House/Duplex,38664.0,,0,0.0
1,PR,Other,2897.0,,0,0.0
0,FL,Mobile Home,12000.0,,0,
1,TX,House/Duplex,100000.0,,0,5.0
0,LA,House/Duplex,47666.0,,0,
1,PR,House/Duplex,12000.0,,0,0.0
1,FL,House/Duplex,18000.0,,0,
0,PR,House/Duplex,10000.0,,0,0.0
1,FL,Mobile Home,60000.0,1000.0,0,0.0
1,LA,House/Duplex,,,0,0.0
1,FL,Apartment,13000.0,,0,0.0
0,FL,House/Duplex,13000.0,,0,0.0
0,NC,House/Duplex,20904.0,,0,0.0
0,FL,House/Duplex,45000.0,,0,1.0
0,TX,Apartment,13000.0,,0,1.0
1,PR,House/Duplex,30000.0,,0,0.0
1,PR,Townhouse,5337.0,,0,0.0
0,FL,House/Duplex,43200.0,,0,0.0
1,PR,Condo,60000.0,,0,
0,LA,House/Duplex,225000.0,,0,
1,FL,Mobile Home,21000.0,,0,
0,FL,House/Duplex,12000.0,,0,0.0
0,NC,Mobile Home,,,0,6.0
0,FL,Apartment,5000.0,,0,0.0
1,PR,Other,3780.0,,0,
1,LA,House/Duplex,29171.0,,0,0.0
1,PR,Apartment,1344.0,,0,0.0
1,FL,Apartment,8820.0,,0,
1,FL,House/Duplex,4053504.0,,0,
1,FL,House/Duplex,42000.0,,0,2.0
0,FL,House/Duplex,24000.0,2665.0,0,1.0
0,FL,Apartment,54000.0,,0,0.0
0,FL,Apartment,29000.0,,0,0.0
1,LA,Apartment,1300.0,,0,0.0
0,LA,Apartment,23000.0,,0,0.0
0,TX,House/Duplex,8500.0,,0,
0,LA,House/Duplex,14400.0,,0,
0,TX,House/Duplex,13224.0,3435.57,0,14.0
1,TX,House/Duplex,15000.0,,0,0.0
1,PR,House/Duplex,11544.0,,0,0.0
0,TX,Other,29600.0,,0,
0,FL,Apartment,23000.0,,0,
1,FL,Apartment,39000.0,,0,
1,PR,Townhouse,55000.0,,0,
0,FL,Apartment,1700.0,,0,0.0
0,FL,Apartment,,,0,
0,LA,Mobile Home,,,0,
0,FL,House/Duplex,18550.0,,0,0.0
0,FL,Apartment,20000.0,,0,
1,FL,House/Duplex,,,0,0.0
1,FL,Other,26000.0,,0,
1,TX,Apartment,,,0,0.0
0,FL,House/Duplex,26000.0,,0,
0,FL,Other,16000.0,,0,
1,PR,House/Duplex,45000.0,,0,0.0
1,PR,House/Duplex,32000.0,,0,
0,FL,Condo,45000.0,,0,0.0
0,FL,House/Duplex,50000.0,,0,
1,FL,Townhouse,,,0,
0,TX,House/Duplex,13200.0,,0,1.0
0,TX,House/Duplex,100000.0,,0,0.0
0,FL,House/Duplex,15000.0,,0,0.0
1,FL,Apartment,30000.0,,0,
0,FL,House/Duplex,20800.0,,0,0.0
1,PR,House/Duplex,7200.0,,0,0.0
0,LA,Apartment,13200.0,,0,0.0
1,NC,House/Duplex,96000.0,,0,
0,FL,Apartment,12000.0,,0,0.0
1,PR,Apartment,30000.0,,0,
1,PR,House/Duplex,40000.0,,0,
0,FL,House/Duplex,43000.0,,0,0.0
0,FL,Apartment,30000.0,,0,
1,PR,House/Duplex,6000.0,,0,
1,FL,Mobile Home,80000.0,,0,
1,FL,House/Duplex,85000.0,,0,
1,TX,House/Duplex,56000.0,,0,
0,LA,House/Duplex,26400.0,18552.52,0,0.0
0,TX,House/Duplex,,,0,
0,TX,Townhouse,3200.0,,0,
1,TX,Apartment,32000.0,,0,
0,FL,House/Duplex,,,0,
0,FL,House/Duplex,25548.0,,0,
0,LA,Other,,,0,
1,PR,House/Duplex,34560.0,,0,0.0
1,LA,House/Duplex,9600.0,,0,0.0
0,FL,House/Duplex,35000.0,,0,0.0
1,LA,House/Duplex,25000.0,,0,10.0
1,FL,House/Duplex,39000.0,,0,
1,FL,House/Duplex,,,0,
1,FL,Apartment,19000.0,,0,
1,TX,House/Duplex,,,0,0.0
1,TX,House/Duplex,100.0,,0,0.0
1,FL,Condo,355637.0,,0,
1,PR,House/Duplex,1320.0,,0,0.0
0,FL,Apartment,,,0,0.0
0,FL,House/Duplex,70000.0,,0,
0,FL,House/Duplex,16955.0,,0,
1,PR,House/Duplex,40000.0,,0,0.0
0,TX,House/Duplex,9768.0,,0,
0,LA,House/Duplex,,,0,
0,FL,Condo,24000.0,,0,
0,LA,Travel Trailer,180000.0,,0,
1,FL,House/Duplex,17000.0,,0,0.0
0,FL,Apartment,,,0,
1,FL,Apartment,38000.0,,0,
0,LA,Townhouse,9528.0,,0,0.0
0,FL,House/Duplex,18500.0,,0,
0,FL,Mobile Home,15084.0,,0,
0,FL,Other,12000.0,,0,0.0
0,FL,Apartment,34000.0,,0,
1,PR,Apartment,14000.0,,0,
0,FL,Mobile Home,1500.0,,0,
0,FL,House/Duplex,80000.0,,0,0.0
0,TX,House/Duplex,0.0,,0,
0,FL,House/Duplex,16000.0,,0,
1,FL,House/Duplex,30000.0,,0,0.0
0,LA,House/Duplex,,,0,
1,FL,House/Duplex,61000.0,,0,13.0
1,FL,Apartment,,,0,0.0
1,PR,House/Duplex,30000.0,,0,
1,PR,House/Duplex,12000.0,,0,0.0
0,LA,House/Duplex,65000.0,,0,
0,FL,House/Duplex,60000.0,,0,0.0
1,PR,Townhouse,43000.0,,0,
0,TX,College Dorm,12000.0,,0,
1,FL,House/Duplex,12000.0,,0,
1,TX,House/Duplex,57900.0,1153.69,0,0.0
1,FL,House/Duplex,82000.0,,0,
1,PR,Townhouse,11412.0,,0,
0,TX,Apartment,60000.0,,0,
0,FL,Mobile Home,30000.0,,0,0.0
0,TX,Apartment,15000.0,,0,0.0
1,FL,Apartment,43000.0,,0,
0,FL,House/Duplex,,,0,
1,PR,Apartment,9876.0,,0,0.0
1,FL,Condo,19000.0,,0,
0,LA,House/Duplex,,,0,0.0
